train_id,date,section,line,dep_time,arr_time,train_type
PSG-1388,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 23:32,2026-09-26 23:47,PASSENGER
PSG-1389,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 14:23,2026-09-26 14:33,PASSENGER
PSG-1390,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 03:51,2026-09-26 04:01,PASSENGER
PSG-1391,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 02:00,2026-09-26 02:10,PASSENGER
PSG-1392,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 03:32,2026-09-26 03:47,PASSENGER
PSG-1393,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 20:09,2026-09-26 20:24,PASSENGER
PSG-1394,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 19:25,2026-09-26 19:40,PASSENGER
PSG-1395,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 06:11,2026-09-26 06:26,PASSENGER
PSG-1396,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 12:14,2026-09-26 12:22,PASSENGER
PSG-1397,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 23:21,2026-09-26 23:31,PASSENGER
PSG-1398,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 16:29,2026-09-26 16:44,PASSENGER
PSG-1399,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 03:51,2026-09-26 04:06,PASSENGER
PSG-1400,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 15:02,2026-09-26 15:10,PASSENGER
PSG-1401,2026-09-26,STN_B-STN_C,UP_MAIN,2026-09-26 02:09,2026-09-26 02:21,PASSENGER
PSG-1402,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 10:43,2026-09-26 10:51,PASSENGER
PSG-1403,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 23:08,2026-09-26 23:18,PASSENGER
PSG-1404,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 22:51,2026-09-26 23:03,PASSENGER
PSG-1405,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 17:43,2026-09-26 17:51,PASSENGER
PSG-1406,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 14:46,2026-09-26 14:56,PASSENGER
PSG-1407,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 16:26,2026-09-26 16:38,PASSENGER
PSG-1408,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 22:39,2026-09-26 22:54,PASSENGER
PSG-1409,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 05:04,2026-09-26 05:12,PASSENGER
PSG-1410,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 00:23,2026-09-26 00:33,PASSENGER
PSG-1411,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 17:15,2026-09-26 17:30,PASSENGER
PSG-1412,2026-09-26,STN_B-STN_C,DN_MAIN,2026-09-26 16:55,2026-09-26 17:05,PASSENGER
PSG-1413,2026-09-26,STN_C-STN_D,UP_MAIN,2026-09-26 16:46,2026-09-26 16:58,PASSENGER
PSG-1414,2026-09-26,STN_C-STN_D,UP_MAIN,2026-09-26 08:13,2026-09-26 08:25,PASSENGER
PSG-1415,2026-09-26,STN_C-STN_D,UP_MAIN,2026-09-26 09:29,2026-09-26 09:37,PASSENGER
PSG-1416,2026-09-26,STN_C-STN_D,UP_MAIN,2026-09-26 17:18,2026-09-26 17:28,PASSENGER
PSG-1417,2026-09-26,STN_C-STN_D,UP_MAIN,2026-09-26 18:47,2026-09-26 19:02,PASSENGER
PSG-1418,2026-09-26,STN_C-STN_D,UP_MAIN,2026-09-26 13:45,2026-09-26 13:55,PASSENGER
PSG-1419,2026-09-26,STN_C-STN_D,DN_MAIN,2026-09-26 15:40,2026-09-26 15:55,PASSENGER
PSG-1420,2026-09-26,STN_C-STN_D,DN_MAIN,2026-09-26 19:33,2026-09-26 19:48,PASSENGER
PSG-1421,2026-09-26,STN_C-STN_D,DN_MAIN,2026-09-26 03:00,2026-09-26 03:15,PASSENGER
PSG-1422,2026-09-26,STN_C-STN_D,DN_MAIN,2026-09-26 15:15,2026-09-26 15:27,PASSENGER
PSG-1423,2026-09-26,STN_C-STN_D,DN_MAIN,2026-09-26 04:03,2026-09-26 04:18,PASSENGER
PSG-1424,2026-09-26,STN_C-STN_D,DN_MAIN,2026-09-26 22:18,2026-09-26 22:26,PASSENGER
PSG-1425,2026-09-27,STN_A-STN_B,UP_MAIN,2026-09-27 13:46,2026-09-27 14:01,PASSENGER
PSG-1426,2026-09-27,STN_A-STN_B,UP_MAIN,2026-09-27 01:13,2026-09-27 01:21,PASSENGER
PSG-1427,2026-09-27,STN_A-STN_B,UP_MAIN,2026-09-27 03:06,2026-09-27 03:18,PASSENGER
PSG-1428,2026-09-27,STN_A-STN_B,UP_MAIN,2026-09-27 17:21,2026-09-27 17:31,PASSENGER
PSG-1429,2026-09-27,STN_A-STN_B,UP_MAIN,2026-09-27 22:20,2026-09-27 22:35,PASSENGER
PSG-1430,2026-09-27,STN_A-STN_B,UP_MAIN,2026-09-27 11:38,2026-09-27 11:50,PASSENGER
PSG-1431,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 01:51,2026-09-27 02:01,PASSENGER
PSG-1432,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 15:30,2026-09-27 15:42,PASSENGER
PSG-1433,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 19:07,2026-09-27 19:22,PASSENGER
PSG-1434,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 22:25,2026-09-27 22:37,PASSENGER
PSG-1435,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 15:26,2026-09-27 15:34,PASSENGER
PSG-1436,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 03:19,2026-09-27 03:29,PASSENGER
PSG-1437,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 00:04,2026-09-27 00:16,PASSENGER
PSG-1438,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 12:07,2026-09-27 12:19,PASSENGER
PSG-1439,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 18:41,2026-09-27 18:53,PASSENGER
PSG-1440,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 23:57,2026-09-28 00:05,PASSENGER
PSG-1441,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 01:33,2026-09-27 01:43,PASSENGER
PSG-1442,2026-09-27,STN_A-STN_B,DN_MAIN,2026-09-27 16:48,2026-09-27 16:58,PASSENGER
PSG-1443,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 13:58,2026-09-27 14:06,PASSENGER
PSG-1444,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 08:40,2026-09-27 08:50,PASSENGER
PSG-1445,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 06:24,2026-09-27 06:32,PASSENGER
PSG-1446,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 13:24,2026-09-27 13:34,PASSENGER
PSG-1447,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 15:36,2026-09-27 15:46,PASSENGER
PSG-1448,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 11:32,2026-09-27 11:40,PASSENGER
PSG-1449,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 14:08,2026-09-27 14:16,PASSENGER
PSG-1450,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 21:36,2026-09-27 21:44,PASSENGER
PSG-1451,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 15:22,2026-09-27 15:37,PASSENGER
PSG-1452,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 22:28,2026-09-27 22:38,PASSENGER
PSG-1453,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 17:01,2026-09-27 17:09,PASSENGER
PSG-1454,2026-09-27,STN_B-STN_C,UP_MAIN,2026-09-27 18:06,2026-09-27 18:14,PASSENGER
PSG-1455,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 14:46,2026-09-27 15:01,PASSENGER
PSG-1456,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 17:21,2026-09-27 17:31,PASSENGER
PSG-1457,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 23:36,2026-09-27 23:46,PASSENGER
PSG-1458,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 04:22,2026-09-27 04:30,PASSENGER
PSG-1459,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 13:13,2026-09-27 13:25,PASSENGER
PSG-1460,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 17:12,2026-09-27 17:27,PASSENGER
PSG-1461,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 14:17,2026-09-27 14:27,PASSENGER
PSG-1462,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 09:20,2026-09-27 09:35,PASSENGER
PSG-1463,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 11:42,2026-09-27 11:54,PASSENGER
PSG-1464,2026-09-27,STN_B-STN_C,DN_MAIN,2026-09-27 15:27,2026-09-27 15:37,PASSENGER
PSG-1465,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 14:05,2026-09-27 14:17,PASSENGER
PSG-1466,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 23:56,2026-09-28 00:08,PASSENGER
PSG-1467,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 18:53,2026-09-27 19:03,PASSENGER
PSG-1468,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 06:51,2026-09-27 07:01,PASSENGER
PSG-1469,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 21:18,2026-09-27 21:30,PASSENGER
PSG-1470,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 23:26,2026-09-27 23:38,PASSENGER
PSG-1471,2026-09-27,STN_C-STN_D,UP_MAIN,2026-09-27 22:57,2026-09-27 23:07,PASSENGER
PSG-1472,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 22:11,2026-09-27 22:21,PASSENGER
PSG-1473,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 17:11,2026-09-27 17:23,PASSENGER
PSG-1474,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 03:56,2026-09-27 04:08,PASSENGER
PSG-1475,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 19:11,2026-09-27 19:26,PASSENGER
PSG-1476,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 19:53,2026-09-27 20:08,PASSENGER
PSG-1477,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 23:00,2026-09-27 23:12,PASSENGER
PSG-1478,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 14:25,2026-09-27 14:33,PASSENGER
PSG-1479,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 17:50,2026-09-27 17:58,PASSENGER
PSG-1480,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 00:51,2026-09-27 01:06,PASSENGER
PSG-1481,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 04:57,2026-09-27 05:05,PASSENGER
PSG-1482,2026-09-27,STN_C-STN_D,DN_MAIN,2026-09-27 22:52,2026-09-27 23:00,PASSENGER
PSG-1483,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 09:06,2026-09-28 09:16,PASSENGER
PSG-1484,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 09:46,2026-09-28 09:58,PASSENGER
PSG-1485,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 04:59,2026-09-28 05:07,PASSENGER
PSG-1486,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 23:34,2026-09-28 23:46,PASSENGER
PSG-1487,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 06:57,2026-09-28 07:05,PASSENGER
PSG-1488,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 12:14,2026-09-28 12:29,PASSENGER
PSG-1489,2026-09-28,STN_A-STN_B,UP_MAIN,2026-09-28 03:29,2026-09-28 03:39,PASSENGER
PSG-1490,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 22:05,2026-09-28 22:20,PASSENGER
PSG-1491,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 08:06,2026-09-28 08:18,PASSENGER
PSG-1492,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 23:39,2026-09-28 23:47,PASSENGER
PSG-1493,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 13:01,2026-09-28 13:16,PASSENGER
PSG-1494,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 14:13,2026-09-28 14:25,PASSENGER
PSG-1495,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 18:50,2026-09-28 18:58,PASSENGER
PSG-1496,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 00:26,2026-09-28 00:38,PASSENGER
PSG-1497,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 06:55,2026-09-28 07:10,PASSENGER
PSG-1498,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 07:41,2026-09-28 07:53,PASSENGER
PSG-1499,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 20:05,2026-09-28 20:15,PASSENGER
PSG-1500,2026-09-28,STN_A-STN_B,DN_MAIN,2026-09-28 06:36,2026-09-28 06:48,PASSENGER
PSG-1501,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 06:03,2026-09-28 06:11,PASSENGER
PSG-1502,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 06:22,2026-09-28 06:32,PASSENGER
PSG-1503,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 17:32,2026-09-28 17:40,PASSENGER
PSG-1504,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 12:52,2026-09-28 13:00,PASSENGER
PSG-1505,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 14:37,2026-09-28 14:49,PASSENGER
PSG-1506,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 18:59,2026-09-28 19:11,PASSENGER
PSG-1507,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 04:26,2026-09-28 04:36,PASSENGER
PSG-1508,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 19:56,2026-09-28 20:08,PASSENGER
PSG-1509,2026-09-28,STN_B-STN_C,UP_MAIN,2026-09-28 00:11,2026-09-28 00:23,PASSENGER
PSG-1510,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 05:17,2026-09-28 05:25,PASSENGER
PSG-1511,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 05:14,2026-09-28 05:26,PASSENGER
PSG-1512,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 20:22,2026-09-28 20:30,PASSENGER
PSG-1513,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 21:20,2026-09-28 21:32,PASSENGER
PSG-1514,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 16:44,2026-09-28 16:56,PASSENGER
PSG-1515,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 02:29,2026-09-28 02:41,PASSENGER
PSG-1516,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 17:56,2026-09-28 18:06,PASSENGER
PSG-1517,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 06:16,2026-09-28 06:24,PASSENGER
PSG-1518,2026-09-28,STN_B-STN_C,DN_MAIN,2026-09-28 17:14,2026-09-28 17:24,PASSENGER
PSG-1519,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 18:32,2026-09-28 18:47,PASSENGER
PSG-1520,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 03:08,2026-09-28 03:20,PASSENGER
PSG-1521,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 07:33,2026-09-28 07:43,PASSENGER
PSG-1522,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 22:38,2026-09-28 22:50,PASSENGER
PSG-1523,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 11:18,2026-09-28 11:30,PASSENGER
PSG-1524,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 10:01,2026-09-28 10:11,PASSENGER
PSG-1525,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 21:06,2026-09-28 21:21,PASSENGER
PSG-1526,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 19:09,2026-09-28 19:17,PASSENGER
PSG-1527,2026-09-28,STN_C-STN_D,UP_MAIN,2026-09-28 03:54,2026-09-28 04:06,PASSENGER
PSG-1528,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 08:12,2026-09-28 08:22,PASSENGER
PSG-1529,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 01:21,2026-09-28 01:33,PASSENGER
PSG-1530,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 13:01,2026-09-28 13:09,PASSENGER
PSG-1531,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 13:10,2026-09-28 13:22,PASSENGER
PSG-1532,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 18:26,2026-09-28 18:38,PASSENGER
PSG-1533,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 00:50,2026-09-28 01:02,PASSENGER
PSG-1534,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 17:33,2026-09-28 17:48,PASSENGER
PSG-1535,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 16:36,2026-09-28 16:44,PASSENGER
PSG-1536,2026-09-28,STN_C-STN_D,DN_MAIN,2026-09-28 10:07,2026-09-28 10:17,PASSENGER
